age,education,housing,loan,duration,empratevar,consconfid,y
39,4,0,0,17,1.1,-36.4,0
58,3,0,0,233,1.1,-36.4,0
44,3,0,0,445,1.1,-36.4,0
33,4,1,0,623,1.1,-36.4,0
24,2,0,0,260,1.1,-36.4,0
33,3,1,0,316,1.1,-36.4,0
44,2,0,0,650,1.1,-36.4,0
30,2,1,0,207,1.1,-36.4,0
36,1,1,0,226,1.1,-36.4,0
24,2,0,0,1307,1.1,-36.4,0
32,3,1,0,104,1.1,-36.4,0
33,2,0,0,143,1.1,-36.4,0
58,1,1,0,187,1.1,-36.4,0
42,1,1,0,748,1.1,-36.4,0
40,1,0,0,486,1.1,-36.4,0
29,1,1,0,492,1.1,-36.4,0
52,1,1,1,485,1.1,-36.4,0
36,4,1,0,197,1.1,-36.4,0
29,1,0,0,304,1.1,-36.4,0
46,3,1,0,51,1.1,-36.4,0
58,2,1,0,836,1.1,-36.4,0
45,1,0,0,394,1.1,-36.4,0
53,2,1,0,125,1.1,-36.4,0
57,2,0,0,315,1.1,-36.4,0
46,1,0,0,506,1.1,-36.4,1
40,3,0,0,288,1.1,-36.4,0
37,2,1,1,354,1.1,-36.4,0
31,3,0,0,154,1.1,-36.4,0
29,2,1,1,184,1.1,-36.4,0
33,4,1,0,563,1.1,-36.4,0
35,3,0,0,450,1.1,-36.4,0
47,4,1,0,34,1.1,-36.4,0
26,1,1,1,371,1.1,-36.4,0
34,3,1,0,518,1.1,-36.4,0
38,4,0,0,111,1.1,-36.4,0
46,4,1,0,176,1.1,-36.4,0
26,1,1,1,196,1.1,-36.4,0
30,2,1,0,85,1.1,-36.4,0
35,1,0,0,91,1.1,-36.4,0
40,2,0,0,172,1.1,-36.4,0
30,1,0,0,252,1.1,-36.4,0
30,3,1,0,265,1.1,-36.4,0
35,4,0,0,899,1.1,-36.4,0
36,1,1,0,588,1.1,-36.4,0
27,2,0,0,393,1.1,-36.4,0
32,4,0,0,857,1.1,-36.4,1
26,1,1,0,205,1.1,-36.4,0
43,2,0,0,164,1.1,-36.4,0
30,4,0,0,178,1.1,-36.4,0
33,4,0,0,127,1.1,-36.4,0
50,2,0,1,38,1.1,-36.4,0
38,3,0,0,127,1.1,-36.4,0
36,1,1,0,660,1.1,-36.4,0
25,1,1,0,1681,1.1,-36.4,1
35,2,0,0,208,1.1,-36.4,0
42,4,0,0,518,1.1,-36.4,0
55,1,1,0,316,1.1,-36.4,0
29,4,0,0,171,1.1,-36.4,0
29,1,0,0,272,1.1,-36.4,0
38,3,1,0,143,1.1,-36.4,0
45,1,1,0,572,1.1,-36.4,0
30,4,0,0,573,1.1,-36.4,0
58,4,1,0,244,1.1,-36.4,0
51,1,1,0,384,1.1,-36.4,0
39,3,0,0,240,1.1,-36.4,0
44,2,1,0,269,1.1,-36.4,0
25,1,1,0,488,1.1,-36.4,0
30,4,1,0,83,1.1,-36.4,0
46,2,1,0,100,1.1,-36.4,0
34,1,1,0,811,1.1,-36.4,0
57,1,0,0,890,1.1,-36.4,0
47,1,0,0,159,1.1,-36.4,0
45,4,0,0,681,1.1,-36.4,1
36,1,0,0,443,1.1,-36.4,0
45,1,0,0,1162,1.1,-36.4,0
56,4,0,1,1697,1.1,-36.4,1
28,1,0,0,244,1.1,-36.4,0
30,2,0,0,860,1.1,-36.4,1
49,1,1,0,295,1.1,-36.4,0
44,2,1,0,139,1.1,-36.4,0
60,3,0,0,280,1.1,-36.4,0
26,1,1,0,86,1.1,-36.4,0
38,3,0,0,154,1.1,-36.4,0
58,3,0,0,113,1.1,-36.4,0
29,1,1,0,83,1.1,-36.4,0
49,4,1,1,297,1.1,-36.4,0
48,4,0,0,291,1.1,-36.4,0
37,2,0,1,394,1.1,-36.4,0
30,4,1,0,72,1.1,-36.4,0
27,1,0,0,151,1.1,-36.4,0
57,2,1,0,312,1.1,-36.4,0
38,3,0,0,474,1.1,-36.4,0
42,1,0,0,189,1.1,-36.4,0
52,2,0,0,91,1.1,-36.4,0
55,4,1,1,232,1.1,-36.4,0
41,3,1,0,446,1.1,-36.4,0
38,2,0,0,153,1.1,-36.4,0
45,2,0,0,111,1.1,-36.4,0
57,2,1,0,72,1.1,-36.4,0
53,1,0,0,559,1.1,-36.4,0
32,1,0,0,205,1.1,-36.4,0
34,2,1,0,189,1.1,-36.4,0
43,4,0,0,237,1.1,-36.4,0
31,2,0,0,230,1.1,-36.4,0
24,4,0,0,96,1.1,-36.4,0
53,4,1,0,162,1.1,-36.4,0
32,2,1,0,127,1.1,-36.4,0
40,1,1,0,239,1.1,-36.4,0
53,4,1,0,222,1.1,-36.4,0
31,2,1,0,69,1.1,-36.4,0
36,1,1,1,501,1.1,-36.4,0
56,4,0,0,192,1.1,-36.4,0
42,1,1,0,273,1.1,-36.4,0
49,1,1,0,281,1.1,-36.4,0
32,4,1,0,175,1.1,-36.4,0
47,2,0,0,465,1.1,-36.4,0
34,1,1,0,175,1.1,-36.4,0
56,2,1,0,87,1.1,-36.4,0
28,2,1,0,292,1.1,-36.4,0
34,2,1,0,49,1.1,-36.4,0
30,2,1,0,198,1.1,-36.4,0
38,2,0,0,23,1.1,-36.4,0
39,3,0,0,575,1.1,-36.4,0
31,1,0,0,67,1.1,-36.4,0
29,4,1,0,248,1.1,-36.4,0
31,4,0,0,108,1.1,-36.4,0
25,4,1,0,373,1.1,-36.4,0
40,4,0,0,112,1.1,-36.4,0
35,1,0,0,395,1.1,-36.4,0
36,2,1,0,229,1.1,-36.4,0
43,2,0,0,54,1.1,-36.4,0
49,4,1,0,135,1.1,-36.4,0
29,2,0,0,357,1.1,-36.4,0
38,4,1,0,152,1.1,-36.4,0
32,1,0,1,36,1.1,-36.4,0
35,4,1,0,206,1.1,-36.4,0
39,1,0,0,389,1.1,-36.4,0
35,3,0,0,314,1.1,-36.4,0
54,2,0,0,66,1.1,-36.4,0
35,4,1,0,86,1.1,-36.4,0
32,3,0,0,489,1.1,-36.4,0
55,1,1,0,85,1.1,-36.4,0
30,1,0,1,117,1.1,-36.4,0
50,1,0,0,832,1.1,-36.4,0
25,1,0,0,149,1.1,-36.4,0
52,4,0,0,634,1.1,-36.4,0
43,1,0,0,173,1.1,-36.4,0
38,1,1,0,151,1.1,-36.4,0
45,2,1,0,987,1.1,-36.4,0
33,4,1,0,66,1.1,-36.4,0
30,1,1,0,139,1.1,-36.4,0
26,1,0,0,281,1.1,-36.4,0
51,2,0,0,132,1.1,-36.4,0
34,1,1,1,369,1.1,-36.4,0
33,2,1,1,88,1.1,-36.4,0
44,0,1,1,799,1.1,-36.4,1
43,2,0,0,671,1.1,-36.4,0
48,2,1,0,397,1.1,-36.4,0
56,2,1,0,935,1.1,-36.4,0
37,4,1,0,189,1.1,-36.4,0
31,1,1,0,165,1.1,-36.4,0
50,1,0,0,21,1.1,-36.4,0
38,1,0,0,234,1.1,-36.4,0
32,4,0,0,81,1.1,-36.4,0
35,2,1,0,59,1.1,-36.4,0
50,1,0,0,233,1.1,-36.4,0
33,0,0,0,1161,1.1,-36.4,0
35,2,0,0,265,1.1,-36.4,0
36,2,0,0,173,1.1,-36.4,0
29,2,1,0,178,1.1,-36.4,0
38,1,1,0,203,1.1,-36.4,0
36,2,0,0,45,1.1,-36.4,0
46,3,0,0,86,1.1,-36.4,0
44,1,0,0,254,1.1,-36.4,0
37,2,1,1,131,1.1,-36.4,0
26,4,0,0,239,1.1,-36.4,0
47,1,0,0,207,1.1,-36.4,0
36,2,0,0,713,1.1,-36.4,0
28,4,0,0,165,1.1,-36.4,0
50,2,0,0,260,1.1,-36.4,0
32,1,0,0,923,1.1,-36.4,1
54,3,1,0,150,1.1,-36.4,0
37,1,0,0,155,1.1,-36.4,0
46,4,0,0,433,1.1,-36.4,0
49,2,1,0,202,1.1,-36.4,0
33,2,0,0,227,1.1,-36.4,0
55,2,0,0,214,1.1,-36.4,0
40,0,1,0,30,1.1,-36.4,0
50,2,0,0,206,1.1,-36.4,0
36,4,1,1,362,1.1,-36.4,0
35,2,0,0,15,1.1,-36.4,0
39,1,1,0,315,1.1,-36.4,0
44,2,0,0,250,1.1,-36.4,0
30,3,0,0,700,1.1,-36.4,0
40,1,0,0,154,1.1,-36.4,0
29,1,1,0,190,1.1,-36.4,0
34,1,0,0,20,1.1,-36.4,0
47,0,1,0,191,1.1,-36.4,0
58,4,1,1,363,1.1,-36.4,0
43,1,0,0,339,1.1,-36.4,0
37,2,1,1,521,1.1,-36.4,1
37,3,0,0,135,1.1,-36.4,0
34,4,0,1,110,1.1,-36.4,0
36,3,0,0,142,1.1,-36.4,0
48,1,1,0,173,1.1,-36.4,0
59,3,0,0,291,1.1,-36.4,0
32,3,0,0,293,1.1,-36.4,0
28,2,1,0,322,1.1,-36.4,0
53,1,1,0,339,1.1,-36.4,0
50,1,0,0,304,1.1,-36.4,0
42,1,0,0,526,1.1,-36.4,0
45,2,1,0,78,1.1,-36.4,0
39,0,0,1,219,1.1,-36.4,0
38,1,1,0,72,1.1,-36.4,0
37,1,0,0,72,1.1,-36.4,0
57,1,1,0,42,1.1,-36.4,0
48,1,0,0,407,1.1,-36.4,0
27,2,0,0,136,1.1,-36.4,0
38,2,1,0,158,1.1,-36.4,0
35,1,1,0,405,1.1,-36.4,0
46,4,1,0,417,1.1,-36.4,0
40,0,1,0,48,1.1,-36.4,0
38,1,1,0,201,1.1,-36.4,0
28,4,1,0,101,1.1,-36.4,0
56,1,0,0,214,1.1,-36.4,0
34,3,0,0,350,1.1,-36.4,0
39,2,1,0,433,1.1,-36.4,0
37,4,0,1,253,1.1,-36.4,0
45,1,1,0,329,1.1,-36.4,0
58,4,1,0,628,1.1,-36.4,1
38,1,1,0,110,1.1,-36.4,0
35,2,1,0,259,1.1,-36.4,0
36,2,1,0,260,1.1,-36.4,0
39,3,1,0,363,1.1,-36.4,0
41,1,1,0,149,1.1,-36.4,0
41,1,1,0,174,1.1,-36.4,0
26,1,0,1,83,1.1,-36.4,0
54,1,0,0,92,1.1,-36.4,0
41,1,0,0,245,1.1,-36.4,0
45,0,1,1,260,1.1,-36.4,0
38,2,0,0,346,1.1,-36.4,0
33,2,0,0,271,1.1,-36.4,0
26,2,0,0,203,1.1,-36.4,0
42,4,0,0,206,1.1,-36.4,0
35,4,1,1,218,1.1,-36.4,0
41,1,1,0,621,1.1,-36.4,0
35,2,0,0,1349,1.1,-36.4,1
53,1,1,0,385,1.1,-36.4,0
38,4,0,0,70,1.1,-36.4,0
30,3,0,0,509,1.1,-36.4,0
57,2,1,0,128,1.1,-36.4,0
37,1,0,0,136,1.1,-36.4,0
46,2,0,0,132,1.1,-36.4,0
37,2,0,1,3,1.1,-36.4,0
54,1,1,0,1171,1.1,-36.4,0
47,1,0,0,107,1.1,-36.4,0
41,4,0,1,359,1.1,-36.4,0
49,3,0,0,736,1.1,-36.4,1
51,1,0,0,217,1.1,-36.4,0
53,1,0,0,121,1.1,-36.4,0
36,2,0,1,154,1.1,-36.4,0
55,1,0,0,98,1.1,-36.4,0
47,2,0,0,189,1.1,-36.4,0
25,2,0,0,89,1.1,-36.4,0
27,1,1,0,412,1.1,-36.4,0
47,1,1,0,302,1.1,-36.4,0
36,3,0,0,90,1.1,-36.4,0
50,1,0,0,145,1.1,-36.4,0
53,1,0,1,203,1.1,-36.4,0
37,3,0,1,254,1.1,-36.4,0
36,1,0,1,230,1.1,-36.4,0
53,1,1,0,373,1.1,-36.4,0
42,1,1,0,72,1.1,-36.4,0
39,1,0,1,534,1.1,-36.4,0
46,2,0,1,225,1.1,-36.4,0
32,2,1,0,445,1.1,-36.4,0
28,4,0,0,193,1.1,-36.4,0
40,1,1,0,76,1.1,-36.4,0
26,1,0,1,268,1.1,-36.4,0
30,0,0,1,154,1.1,-36.4,0
38,1,0,0,785,1.1,-36.4,1
37,1,0,1,298,1.1,-36.4,0
39,4,0,0,286,1.1,-36.4,0
36,2,0,1,442,1.1,-36.4,0
29,2,0,0,206,1.1,-36.4,0
22,1,0,1,1073,1.1,-36.4,1
49,1,1,0,299,1.1,-36.4,0
31,4,0,0,162,1.1,-36.4,0
49,1,1,0,504,1.1,-36.4,0
41,1,0,0,488,1.1,-36.4,0
47,1,0,0,190,1.1,-36.4,0
47,4,1,1,139,1.1,-36.4,0
38,4,0,0,124,1.1,-36.4,0
43,2,1,0,425,1.1,-36.4,0
46,2,1,0,290,1.1,-36.4,0
33,1,0,0,152,1.1,-36.4,0
27,1,1,0,168,1.1,-36.4,0
53,3,1,0,204,1.1,-36.4,0
30,4,0,1,164,1.1,-36.4,0
47,1,0,1,322,1.1,-36.4,0
55,3,1,0,530,1.1,-36.4,0
60,1,0,1,237,1.1,-36.4,0
48,2,1,0,360,1.1,-36.4,0
42,1,0,1,57,1.1,-36.4,0
48,2,0,0,700,1.1,-36.4,0
48,2,0,0,601,1.1,-36.4,0
42,1,0,0,231,1.1,-36.4,0
46,4,1,0,135,1.1,-36.4,0
36,1,0,0,86,1.1,-36.4,0
29,4,1,0,256,1.1,-36.4,0
50,2,1,0,106,1.1,-36.4,0
33,0,1,0,134,1.1,-36.4,0
37,4,1,0,415,1.1,-36.4,0
42,4,1,0,293,1.1,-36.4,0
24,1,1,1,816,1.1,-36.4,0
55,4,0,0,435,1.1,-36.4,0
38,1,1,0,100,1.1,-36.4,0
36,4,1,1,297,1.1,-36.4,0
45,4,0,0,191,1.1,-36.4,0
38,1,0,0,58,1.1,-36.4,0
51,0,0,0,152,1.1,-36.4,0
48,2,0,0,533,1.1,-36.4,0
46,4,1,0,28,1.1,-36.4,0
47,4,0,0,63,1.1,-36.4,0
33,4,1,0,135,1.1,-36.4,0
39,2,1,1,202,1.1,-36.4,0
47,4,1,0,181,1.1,-36.4,0
37,1,1,0,240,1.1,-36.4,0
47,4,1,0,354,1.1,-36.4,0
29,4,1,1,210,1.1,-36.4,0
44,2,0,0,293,1.1,-36.4,0
45,1,0,0,108,1.1,-36.4,0
47,1,0,0,223,1.1,-36.4,0
38,4,1,0,275,1.1,-36.4,0
25,1,1,0,263,1.1,-36.4,0
47,1,1,0,600,1.1,-36.4,1
55,3,1,1,85,1.1,-36.4,0
56,2,0,0,319,1.1,-36.4,0
44,1,1,0,242,1.1,-36.4,0
36,4,0,0,128,1.1,-36.4,0
40,1,1,0,236,1.1,-36.4,0
46,0,0,0,67,1.1,-36.4,0
48,1,1,1,246,1.1,-36.4,0
40,2,1,0,83,1.1,-36.4,0
37,3,1,0,391,1.1,-36.4,0
58,3,1,0,293,1.1,-36.4,0
50,3,1,0,245,1.1,-36.4,0
55,2,0,0,924,1.1,-36.4,1
55,1,1,0,334,1.1,-36.4,0
51,4,1,0,317,1.1,-36.4,0
45,4,0,0,134,1.1,-36.4,0
39,3,0,1,110,1.1,-36.4,0
47,1,0,1,37,1.1,-36.4,0
55,2,1,0,188,1.1,-36.4,0
41,2,0,0,911,1.1,-36.4,0
48,1,0,0,379,1.1,-36.4,0
41,4,0,0,206,1.1,-36.4,0
41,1,1,0,160,1.1,-36.4,0
30,2,0,0,156,1.1,-36.4,0
32,2,1,0,314,1.1,-36.4,0
56,4,1,0,98,1.1,-36.4,0
53,3,0,0,260,1.1,-36.4,0
39,4,0,0,78,1.1,-36.4,0
48,2,1,1,115,1.1,-36.4,0
42,2,1,0,99,1.1,-36.4,0
36,1,1,1,95,1.1,-36.4,0
35,3,1,1,14,1.1,-36.4,0
47,0,0,0,230,1.1,-36.4,0
38,1,0,0,438,1.1,-36.4,0
59,4,0,0,35,1.1,-36.4,0
34,1,0,0,111,1.1,-36.4,0
47,1,0,0,463,1.1,-36.4,0
53,4,0,1,252,1.1,-36.4,0
44,4,0,0,38,1.1,-36.4,0
48,2,1,1,127,1.1,-36.4,0
50,1,0,0,66,1.1,-36.4,0
44,0,1,1,234,1.1,-36.4,0
33,1,1,1,691,1.1,-36.4,0
42,2,1,0,81,1.1,-36.4,0
45,1,1,0,270,1.1,-36.4,0
51,1,1,0,153,1.1,-36.4,0
35,3,1,1,65,1.1,-36.4,0
55,4,1,0,390,1.1,-36.4,0
32,3,1,1,249,1.1,-36.4,0
42,1,0,0,31,1.1,-36.4,0
42,4,0,1,161,1.1,-36.4,0
57,0,1,0,369,1.1,-36.4,0
57,2,0,0,162,1.1,-36.4,0
46,1,1,0,118,1.1,-36.4,0
42,4,1,0,397,1.1,-36.4,0
38,1,1,0,227,1.1,-36.4,0
31,4,1,0,7,1.1,-36.4,0
44,2,0,0,465,1.1,-36.4,0
28,1,0,1,137,1.1,-36.4,0
29,4,0,0,98,1.1,-36.4,0
56,1,1,0,665,1.1,-36.4,0
47,4,1,1,80,1.1,-36.4,0
26,1,1,1,164,1.1,-36.4,0
39,4,1,1,145,1.1,-36.4,0
51,0,0,0,25,1.1,-36.4,0
54,4,0,0,187,1.1,-36.4,0
42,1,1,1,76,1.1,-36.4,0
57,1,1,1,163,1.1,-36.4,0
27,1,1,1,152,1.1,-36.4,0
27,3,1,0,27,1.1,-36.4,0
59,4,0,0,281,1.1,-36.4,0
47,1,1,0,567,1.1,-36.4,0
43,3,0,0,284,1.1,-36.4,0
36,1,0,0,378,1.1,-36.4,0
47,1,1,1,353,1.1,-36.4,0
38,1,0,0,83,1.1,-36.4,0
38,1,0,0,104,1.1,-36.4,0
33,1,1,0,50,1.1,-36.4,0
43,1,1,0,536,1.1,-36.4,0
39,0,0,0,496,1.1,-36.4,0
41,3,0,0,139,1.1,-36.4,0
37,0,0,0,122,1.1,-36.4,0
32,1,1,0,59,1.1,-36.4,0
46,4,1,0,258,1.1,-36.4,0
49,4,0,0,110,1.1,-36.4,0
33,2,1,0,466,1.1,-36.4,0
42,4,0,0,254,1.1,-36.4,0
23,1,1,0,250,1.1,-36.4,0
28,2,1,0,79,1.1,-36.4,0
39,1,0,0,563,1.1,-36.4,0
36,2,1,0,147,1.1,-36.4,0
27,4,0,0,125,1.1,-36.4,0
37,1,0,0,71,1.1,-36.4,0
49,1,0,0,556,1.1,-36.4,0
55,1,0,1,119,1.1,-36.4,0
42,0,0,0,456,1.1,-36.4,0
38,2,0,1,268,1.1,-36.4,0
29,4,0,0,332,1.1,-36.4,0
28,1,0,0,159,1.1,-36.4,0
36,2,0,1,148,1.1,-36.4,0
51,1,0,0,448,1.1,-36.4,0
58,4,0,1,160,1.1,-36.4,0
45,4,1,0,240,1.1,-36.4,0
27,1,1,0,115,1.1,-36.4,0
35,2,0,0,290,1.1,-36.4,0
37,1,1,0,140,1.1,-36.4,0
43,1,1,0,57,1.1,-36.4,0
40,1,1,0,811,1.1,-36.4,0
37,4,1,1,221,1.1,-36.4,0
31,1,1,0,108,1.1,-36.4,0
29,2,0,0,288,1.1,-36.4,0
50,3,1,0,1003,1.1,-36.4,0
30,4,0,0,542,1.1,-36.4,0
35,2,1,0,541,1.1,-36.4,0
43,2,0,0,198,1.1,-36.4,0
39,4,0,0,302,1.1,-36.4,0
57,4,1,0,268,1.1,-36.4,0
53,1,1,0,154,1.1,-36.4,0
37,4,1,0,66,1.1,-36.4,0
41,3,0,0,216,1.1,-36.4,0
29,4,1,0,206,1.1,-36.4,0
30,4,1,0,28,1.1,-36.4,0
32,1,0,0,101,1.1,-36.4,0
51,1,1,1,168,1.1,-36.4,0
38,4,1,0,186,1.1,-36.4,0
58,4,0,0,472,1.1,-36.4,0
36,1,0,0,189,1.1,-36.4,0
48,3,1,1,215,1.1,-36.4,0
39,1,1,0,216,1.1,-36.4,0
35,1,0,0,418,1.1,-36.4,0
32,1,0,0,361,1.1,-36.4,0
32,1,1,0,926,1.1,-36.4,0
34,2,1,0,116,1.1,-36.4,0
41,4,1,0,150,1.1,-36.4,0
32,2,1,0,228,1.1,-36.4,0
38,4,1,0,411,1.1,-36.4,0
41,1,0,0,253,1.1,-36.4,0
27,2,0,0,144,1.1,-36.4,0
57,1,1,0,248,1.1,-36.4,0
37,2,0,0,138,1.1,-36.4,0
54,1,0,0,824,1.1,-36.4,0
43,1,1,0,345,1.1,-36.4,0
44,1,1,0,147,1.1,-36.4,0
37,2,1,0,773,1.1,-36.4,0
37,1,0,1,574,1.1,-36.4,0
50,4,0,0,122,1.1,-36.4,0
41,1,0,0,193,1.1,-36.4,0
46,2,1,0,138,1.1,-36.4,0
32,1,1,0,343,1.1,-36.4,0
31,3,0,0,111,1.1,-36.4,0
40,4,0,0,166,1.1,-36.4,0
43,1,1,0,469,1.1,-36.4,0
44,3,0,0,189,1.1,-36.4,0
41,4,0,0,106,1.1,-36.4,0
32,1,1,0,165,1.1,-36.4,0
49,2,1,1,178,1.1,-36.4,0
31,1,1,0,364,1.1,-36.4,0
46,2,1,0,185,1.1,-36.4,0
38,4,0,0,224,1.1,-36.4,0
27,0,1,0,187,1.1,-36.4,0
31,1,0,0,451,1.1,-36.4,0
47,3,1,0,226,1.1,-36.4,0
39,3,0,0,128,1.1,-36.4,0
37,1,1,1,301,1.1,-36.4,0
52,1,0,0,97,1.1,-36.4,0
49,4,0,0,24,1.1,-36.4,0
39,3,1,0,232,1.1,-36.4,0
50,2,1,0,893,1.1,-36.4,1
49,4,0,0,201,1.1,-36.4,0
39,1,1,0,83,1.1,-36.4,0
35,1,1,0,339,1.1,-36.4,0
28,1,0,1,478,1.1,-36.4,0
40,1,1,1,13,1.1,-36.4,0
40,1,1,0,242,1.1,-36.4,0
53,2,0,1,55,1.1,-36.4,0
49,1,1,0,281,1.1,-36.4,0
55,3,1,1,210,1.1,-36.4,0
36,2,1,0,423,1.1,-36.4,0
45,1,0,0,200,1.1,-36.4,0
36,1,1,0,109,1.1,-36.4,0
46,1,0,0,233,1.1,-36.4,0
49,1,1,0,133,1.1,-36.4,0
48,1,0,1,209,1.1,-36.4,0
49,1,1,0,114,1.1,-36.4,0
49,0,1,0,319,1.1,-36.4,0
32,4,0,0,588,1.1,-36.4,1
25,4,1,0,274,1.1,-36.4,0
26,1,1,1,353,1.1,-36.4,0
33,3,1,0,83,1.1,-36.4,0
37,2,1,1,123,1.1,-36.4,0
53,3,0,0,327,1.1,-36.4,0
38,4,1,0,167,1.1,-36.4,0
42,1,0,1,89,1.1,-36.4,0
48,2,0,0,34,1.1,-36.4,0
51,0,0,0,208,1.1,-36.4,0
40,4,1,0,117,1.1,-36.4,0
51,1,0,0,304,1.1,-36.4,0
35,2,1,0,82,1.1,-36.4,0
45,1,0,0,131,1.1,-36.4,0
35,1,0,0,25,1.1,-36.4,0
51,1,1,0,76,1.1,-36.4,0
33,2,0,0,777,1.1,-36.4,1
37,2,0,0,147,1.1,-36.4,0
34,1,1,0,243,1.1,-36.4,0
44,4,1,0,124,1.1,-36.4,0
53,4,0,1,199,1.1,-36.4,0
40,3,1,0,488,1.1,-36.4,0
40,4,1,0,157,1.1,-36.4,0
32,3,0,0,700,1.1,-36.4,0
58,1,1,0,281,1.1,-36.4,0
41,0,0,0,211,1.1,-36.4,0
35,2,1,0,160,1.1,-36.4,0
47,4,1,0,138,1.1,-36.4,0
52,0,1,0,553,1.1,-36.4,0
33,4,0,0,92,1.1,-36.4,0
34,4,1,0,247,1.1,-36.4,0
38,2,0,0,50,1.1,-36.4,0
48,3,1,0,253,1.1,-36.4,0
38,4,1,0,153,1.1,-36.4,0
40,2,0,1,241,1.1,-36.4,0
26,2,0,0,211,1.1,-36.4,0
42,4,0,0,493,1.1,-36.4,0
60,2,1,0,597,1.1,-36.4,1
35,4,0,1,107,1.1,-36.4,0
59,3,1,0,1438,1.1,-36.4,0
43,2,0,0,172,1.1,-36.4,0
33,2,0,0,159,1.1,-36.4,0
47,4,1,0,29,1.1,-36.4,0
30,2,0,0,76,1.1,-36.4,0
35,1,1,0,185,1.1,-36.4,0
31,4,1,0,569,1.1,-36.4,0
45,illiterate,0,1,333,1.1,-36.4,0
33,4,1,0,95,1.1,-36.4,0
60,1,1,0,557,1.1,-36.4,0
46,0,1,0,160,1.1,-36.4,0
31,1,1,0,209,1.1,-36.4,0
56,0,1,0,335,1.1,-36.4,0
28,2,1,1,372,1.1,-36.4,0
29,0,0,0,92,1.1,-36.4,0
26,1,1,1,277,1.1,-36.4,0
35,2,0,0,178,1.1,-36.4,0
54,2,0,0,85,1.1,-36.4,0
43,3,0,1,95,1.1,-36.4,0
46,1,0,0,134,1.1,-36.4,0
37,4,1,1,138,1.1,-36.4,0
28,4,0,0,63,1.1,-36.4,0
30,2,1,0,67,1.1,-36.4,0
36,2,0,0,77,1.1,-36.4,0
50,1,1,0,292,1.1,-36.4,0
37,4,0,0,57,1.1,-36.4,0
28,1,0,0,38,1.1,-36.4,0
52,1,0,0,151,1.1,-36.4,0
37,0,0,0,331,1.1,-36.4,0
46,1,1,0,1392,1.1,-36.4,1
27,2,0,1,100,1.1,-36.4,0
44,1,0,0,358,1.1,-36.4,0
31,3,1,0,298,1.1,-36.4,0
34,0,1,0,181,1.1,-36.4,0
56,1,1,1,188,1.1,-36.4,0
51,1,1,0,368,1.1,-36.4,0
36,1,0,0,203,1.1,-36.4,0
39,2,1,0,61,1.1,-36.4,0
37,1,0,1,297,1.1,-36.4,0
48,3,0,0,219,1.1,-36.4,0
55,2,0,0,129,1.1,-36.4,0
34,1,1,0,247,1.1,-36.4,0
33,4,0,0,266,1.1,-36.4,0
32,1,0,0,559,1.1,-36.4,0
35,2,1,0,162,1.1,-36.4,0
39,3,1,0,75,1.1,-36.4,0
32,4,1,0,82,1.1,-36.4,0
36,2,1,0,352,1.1,-36.4,0
51,1,0,0,204,1.1,-36.4,0
39,3,0,0,1059,1.1,-36.4,1
42,0,0,1,248,1.1,-36.4,0
49,2,0,1,82,1.1,-36.4,0
32,1,1,0,259,1.1,-36.4,0
43,3,0,1,703,1.1,-36.4,0
31,2,0,1,100,1.1,-36.4,0
25,1,1,0,348,1.1,-36.4,0
39,2,1,0,430,1.1,-36.4,1
49,3,0,0,146,1.1,-36.4,0
53,1,1,0,34,1.1,-36.4,0
26,2,1,1,297,1.1,-36.4,0
41,3,0,1,22,1.1,-36.4,0
39,1,0,0,106,1.1,-36.4,0
33,4,0,0,465,1.1,-36.4,0
45,1,1,0,104,1.1,-36.4,0
56,4,0,0,213,1.1,-36.4,0
39,1,0,1,74,1.1,-36.4,0
30,4,0,0,245,1.1,-36.4,0
28,1,1,0,252,1.1,-36.4,0
50,2,1,0,317,1.1,-36.4,0
44,4,0,1,93,1.1,-36.4,0
55,1,1,0,116,1.1,-36.4,0
31,1,1,0,386,1.1,-36.4,0
40,1,0,0,283,1.1,-36.4,0
44,2,0,0,146,1.1,-36.4,0
27,4,0,1,215,1.1,-36.4,0
56,2,0,1,90,1.1,-36.4,0
35,2,1,1,260,1.1,-36.4,0
31,2,0,0,267,1.1,-36.4,0
47,4,1,1,107,1.1,-36.4,0
30,4,0,1,164,1.1,-36.4,0
37,2,0,0,427,1.1,-36.4,0
36,1,1,0,1222,1.1,-36.4,0
33,1,0,1,426,1.1,-36.4,0
38,3,1,1,456,1.1,-36.4,0
29,1,1,0,40,1.1,-36.4,0
46,4,0,1,105,1.1,-36.4,0
50,1,1,0,98,1.1,-36.4,0
57,3,0,0,27,1.1,-36.4,0
34,1,0,0,137,1.1,-36.4,0
33,1,0,0,100,1.1,-36.4,0
49,4,1,0,1034,1.1,-36.4,0
43,3,1,0,320,1.1,-36.4,0
32,4,0,0,159,1.1,-36.4,0
38,1,0,0,353,1.1,-36.4,0
38,1,1,0,331,1.1,-36.4,0
37,2,1,0,159,1.1,-36.4,0
28,4,0,0,52,1.1,-36.4,0
42,3,1,0,117,1.1,-36.4,0
35,0,1,0,85,1.1,-36.4,0
49,1,1,0,146,1.1,-36.4,0
59,4,0,1,49,1.1,-36.4,0
30,3,0,0,260,1.1,-36.4,0
35,4,1,0,60,1.1,-36.4,0
35,2,1,0,193,1.1,-36.4,0
40,3,1,0,373,1.1,-36.4,0
